-26.184	149.455	105	BO	0.53	D
-31.307	149.942	62	BO	0.82	D
-31.088	149.84	68	BO	0.56	C
-31.088	149.84	78	DIF	0.49	D
-32.479	150.677	17	BO	0.4	D
-30.382	149.62	62	BO	0.82	C
-30.382	149.62	60	DIF	0.72	D
-31.988	150.806	999	BO	0	E
-28.36	140.11	112	BO	2.51	C
-28.36	140.11	103	DIF	2.18	D
-27.541	150.907	154	BO	0.49	D
-31.319	149.835	166	BO	0.74	D
-24.268	148.919	40	BO	0.42	C
-27.796	135.138	115	BO	0.2	D
-30.913	149.815	47	BO	0.3	D
-30.913	149.815	58	DIF	0.31	D
-22.716	144.594	999	BO	0	E
-27.796	135.138	114	BO	0.38	D
-27.421	139.71	999	BO	0	E
-30.55	149.725	53	BO	0.81	C
-30.55	149.725	60	DIF	0.8	D
-31.552	149.787	4	BO	0.79	B
-31.759	149.862	152	BO	0.78	D
-38.369	147.127	157	BO	1.93	A
-28.086	134.895	85	DIF	0.23	D
-25.529	148.933	999	BO	0	E
-30.213	139.729	97	BO	2.86	B
-31.988	150.806	77	BO	0.86	B
-26.366	149.979	77	BO	0.55	C
-26.366	149.979	73	DIF	0.47	D
-26.912	149.394	11	BO	1.18	D
-32.001	151.959	61	BO	0.39	D
-26.017	149.525	92	BO	0.38	C
-26.017	149.525	84	DIF	0.24	D
-32.168	151.918	34	BO	0.63	D
-29.521	150.189	179	BO	0.54	D
-26.631	150.146	11	BO	0.52	A
-26.293	149.217	999	BO	0	E
-27.32	150.966	44	BO	0.47	D
-24.87	135.85	95	BO	0.71	C
-26.465	150.069	58	BO	0.5	D
-28.472	140.699	104	DIF	1.99	B
-28.472	140.699	103	BO	1.92	D
-27.353	150.941	30	BO	0.52	D
-28.721	150.346	46	BO	0.58	B
-26.111	149.688	70	DIF	0.42	D
-27.962	150.922	55	BO	0.33	D
-27.285	150.744	999	BO	0	E
-25.945	149.574	81	DIF	0.28	D
-25.945	149.574	80	BO	0.38	D
-26.044	149.695	75	BO	0.37	D
-26.044	149.695	74	DIF	0.39	D
-26.177	149.902	78	BO	0.33	B
-27.092	150.81	999	BO	0	E
-28.632	150.282	22	BO	0.75	D
-27.09	150.797	999	BO	0	E
-30.403	149.538	35	BO	0.77	D
-32.841	151.837	104	BO	0.61	D
-28.79	150.374	23	BO	0.55	C
-32.743	151.145	122	BO	0.56	D
-27.79	150.946	52	BO	0.41	C
-26.714	150.193	81	DIF	1.01	E
-26.714	150.193	51	BO	1.01	D
-32.179	151.938	95	BO	0.72	B
-27.098	150.803	999	BO	0	E
-32.194	151.945	101	BO	0.47	C
-28.895	150.414	39	BO	0.55	D
-28.895	150.414	49	DIF	0.42	D
-32.748	151.148	128	BO	0.42	C
-26.297	149.779	71	BO	0.64	B
-26.297	149.779	80	DIF	0.65	D
-27.795	150.946	54	BO	0.54	D
-26.042	149.588	79	BO	0.32	C
-26.276	149.823	70	BO	0.5	A
-26.276	149.823	75	DIF	0.52	D
-32.818	151.879	24	BO	0.57	D
-26.59	149.125	21	BO	1.34	D
-26.411	149.783	107	DIF	1.02	D
-26.411	149.783	83	BO	1.02	D
-27.028	150.567	76	BO	0.17	D
-26.488	150.402	999	BO	0	E
-26.066	149.643	89	BO	0.31	B
-26.081	149.614	93	BO	0.3	C
-26.081	149.614	85	DIF	0.52	D
-26.111	149.688	72	BO	0.42	B
-27.017	150.569	77	BO	0.37	D
-26.488	149.932	88	BO	0.81	C
-25.989	149.552	82	BO	0.29	B
-25.989	149.552	79	DIF	0.45	D
-26.006	149.609	82	BO	0.3	C
-25.762	148.954	999	BO	0	E
-25.998	149.548	94	BO	0.3	B
-25.998	149.548	85	DIF	0.37	D
-32.648	138.658	101	BO	0.22	D
-27.295	150.918	999	BO	0	E
-25.991	149.562	89	BO	0.3	B
-26.959	150.495	40	BO	0.44	D
-33.162	151.63	26	BO	0.67	A
-33.162	151.63	15	DIF	0.32	D
-25.694	149.135	53	DIF	1.36	B
-27.201	150.693	8	BO	0.54	C
-25.694	149.135	49	BO	0.73	D
-27.186	150.812	92	BO	0.41	C
-22.941	144.628	5	BO	1.1	D
-27.297	150.637	29	BO	0.69	A
-26.382	148.725	999	BO	0	E
-31.682	150.65	156	BO	0.87	B
-27.206	150.685	22	BO	0.5	D
-27.363	150.824	61	BO	0.77	D
-32.746	151.147	131	BO	0.39	D
-32.231	151.952	1	BO	0.37	C
-27.199	150.679	8	BO	0.46	C
-27.347	150.983	40	BO	0.3	C
-28.726	153.27	126	BO	0.51	D
-30.119	149.793	74	BO	0.82	D
-27.193	150.687	4	BO	0.39	D
-30.251	149.726	59	BO	0.83	C
-27.27	133.565	83	BO	1.43	A
-27.27	133.565	85	DIF	1.29	C
-22.516	145.87	44	BO	0.75	D
-32.747	151.142	140	BO	0.44	C
-25.697	148.976	77	DIF	0.58	D
-32.747	151.142	144	DIF	0.19	D
-26.23	149.574	999	BO	0	E
-32.163	151.96	8	BO	0.49	B
-32.163	151.96	16	DIF	0.74	D
-27.215	150.749	25	BO	0.45	D
-27.2	150.686	8	BO	0.53	C
-26.317	148.689	999	BO	0	E
-27.598	150.898	24	BO	0.83	C
-27.216	150.731	14	BO	0.51	C
-27.216	150.731	20	DIF	0.5	D
-28.56	153.014	166	BO	0.78	B
-32.643	151.021	73	BO	0.48	B
-31.904	150.643	76	BO	0.97	C
-32.643	151.021	74	DIF	0.45	D
-27.213	150.741	13	BO	0.52	B
-27.213	150.741	17	DIF	0.56	D
-26.568	149.732	106	BO	0.71	D
-26.36	149.987	66	BO	0.42	B
-26.36	149.987	78	DIF	0.5	D
-22.367	145.868	13	BO	0.83	D
-27.239	150.988	999	BO	0	E
-27.171	150.86	999	BO	0	E
-32.64	151.016	62	BO	0.49	B
-27.203	150.736	35	BO	0.45	D
-32.64	151.016	70	DIF	0.37	D
-26.044	149.812	65	BO	0.27	D
-26.044	149.812	70	DIF	0.3	D
-26.523	149.717	86	BO	0.76	D
-27.209	150.724	17	BO	0.4	C
-27.209	150.724	18	DIF	0.52	D
-26.44	150.075	37	BO	0.43	D
-27.28	133.421	84	DIF	1.09	C
-27.28	133.421	92	BO	0.98	C
-27.008	150.528	90	DIF	0.32	D
-27.008	150.528	86	BO	0.32	D
-32.809	151.838	999	BO	0	E
-26.407	149.582	105	BO	0.97	D
-32.64	151.022	74	BO	0.41	C
-32.64	151.022	88	DIF	0.36	D
-26.436	150.082	61	BO	0.51	D
-26.086	149.79	62	BO	0.28	C
-26.437	150.07	51	BO	0.53	D
-27.28	151.055	32	BO	0.25	D
-26.094	149.79	67	BO	0.33	C
-26.094	149.79	67	DIF	0.3	D
-26.682	150.398	36	BO	0.11	D
-25.232	148.902	999	BO	0	E
-27.167	150.855	92	BO	0.42	C
-27.167	150.855	93	DIF	0.5	D
-32.831	151.825	19	BO	0.6	D
-32.831	151.825	15	DIF	0.62	D
-26.294	148.858	98	BO	0.22	D
-26.669	150.001	64	BO	0.77	C
-26.609	149.674	999	BO	0	E
-27.404	150.658	23	BO	0.69	C
-26.26	148.919	999	BO	0	E
-22.738	144.92	38	BO	1.23	D
-26.313	149.81	64	BO	0.66	C
-26.988	150.609	42	BO	0.64	D
-25.68	148.624	90	BO	0.66	C
-26.118	149.692	78	BO	0.49	B
-27.348	150.946	30	BO	0.46	D
-26.118	149.692	67	DIF	0.4	D
-27.278	151.047	999	BO	0	E
-26.229	148.866	35	BO	0.1	D
-27.136	150.672	148	BO	0.41	D
-27.328	151.066	999	BO	0	E
-25.884	149.141	104	BO	0.6	D
-25.884	149.141	93	DIF	0.57	D
-22.524	144.768	18	BO	0.78	D
-27.394	133.442	96	DIF	0.85	D
-27.394	133.442	97	BO	1.06	D
-26.112	149.697	75	BO	0.43	C
-27.262	150.659	58	BO	0.6	D
-26.112	149.697	74	DIF	0.43	D
-27.262	150.659	48	DIF	0.64	D
-31.823	148.838	999	BO	0	E
-26.24	149.074	999	BO	0	E
-32.063	150.056	139	BO	0.79	B
-32.063	150.056	140	DIF	0.66	D
-26.15	149.812	68	BO	0.38	B
-26.15	149.812	70	DIF	0.48	D
-27.017	150.516	77	BO	0.48	D
-27.33	150.699	8	BO	0.61	A
-27.33	150.699	9	DIF	0.63	D
-27.264	150.994	999	BO	0	E
-27.315	150.97	61	BO	0.44	D
-27.32	150.974	999	BO	0	E
-26.157	149.8	76	BO	0.25	D
-26.157	149.8	68	DIF	0.18	D
-30.289	149.621	66	BO	0.9	D
-30.289	149.621	59	DIF	0.96	D
-24.724	150.004	11	BO	0.55	D
-26.159	149.946	999	BO	0	E
-27.268	151.064	999	BO	0	E
-27.306	150.863	114	BO	0.44	D
-26.449	149.652	98	DIF	0.9	D
-26.449	149.652	121	BO	0.9	D
-26.143	149.803	62	BO	0.39	C
-26.143	149.803	68	DIF	0.47	D
-26.589	150.369	999	BO	0	E
-30.98	150.013	999	BO	0	E
-30.401	149.603	60	DIF	0.59	D
-30.401	149.603	50	BO	0.51	D
-27.313	150.866	999	BO	0	E
-27.37	150.685	7	BO	0.65	D
-26.504	149.633	62	BO	0.65	D
-26.595	150.4	999	BO	0	E
-26.656	150.413	11	BO	0.07	D
-30.987	150.01	999	BO	0	E
-25.899	149.472	87	BO	0.15	D
-27.252	150.814	89	BO	0.62	C
-27.252	150.814	87	DIF	0.74	D
-26.742	150.353	999	BO	0	E
-30.983	150.01	64	BO	0.49	D
-27.111	150.389	56	BO	0.95	D
-27.215	150.785	132	BO	0.29	D
-29.173	152.991	75	BO	0.66	C
-25.901	150.044	56	BO	0.96	C
-30.333	149.562	53	BO	0.87	D
-30.333	149.562	52	DIF	0.75	D
-31.506	150.127	5	BO	0.97	D
-25.93	150.03	59	BO	0.99	B
-26.544	149.885	85	BO	0.91	B
-25.958	149.639	79	BO	0.4	D
-26.929	150.302	40	BO	0.44	B
-26.929	150.302	45	DIF	0.66	D
-25.967	150.042	65	BO	0.93	C
-26.656	150.361	999	BO	0	E
-26.418	149.829	67	BO	0.89	D
-26.418	149.829	71	DIF	0.89	D
-30.153	150.047	96	BO	0.4	C
-30.153	150.047	113	DIF	0.34	D
-26.935	150.297	48	BO	0.53	D
-26.935	150.297	46	DIF	0.63	D
-26.186	149.621	90	DIF	0.59	D
-31.392	150.515	999	BO	0	E
-30.885	149.945	52	BO	0.48	D
-27.323	150.988	72	BO	0.38	D
-26.051	149.84	999	BO	0	E
-26.928	150.294	55	BO	0.54	D
-26.928	150.294	50	DIF	0.72	D
-31.019	150.377	999	BO	0	E
-27.7	140.724	95	BO	3.14	A
-27.7	140.724	97	DIF	2.99	D
-26.975	150.264	41	BO	0.68	D
-26.975	150.264	40	DIF	0.78	D
-25.83	149.127	999	BO	0	E
-27.174	150.224	47	BO	1.02	D
-30.434	149.651	55	BO	1.07	D
-30.434	149.651	45	DIF	0.71	D
-25.682	148.92	59	DIF	1.54	B
-30.747	149.843	61	BO	0.44	C
-30.747	149.843	55	DIF	0.54	D
-30.702	149.588	40	DIF	0.62	D
-27.161	150.677	28	BO	0.52	D
-26.352	149.88	60	BO	0.68	D
-26.352	149.88	2	DIF	0.68	D
-28.036	140.236	95	BO	2.61	D
-25.956	149.46	999	BO	0	E
-26.044	149.823	71	DIF	0.37	D
-31.048	150.043	55	BO	0.59	C
-25.955	148.53	74	BO	1	D
-25.931	148.898	64	DIF	0.98	B
-26.122	149.208	121	DIF	1.14	C
-26.122	149.208	119	BO	1.14	D
-27.089	150.73	51	BO	0.39	B
-27.324	150.91	999	BO	0	E
-26.808	150.171	38	BO	0.57	D
-26.808	150.171	83	DIF	0.57	D
-27.091	150.684	130	BO	0.52	D
-25.065	149.007	6	BO	1.07	D
-27.402	151.02	152	BO	0.44	D
-27.402	151.02	130	DIF	0.48	D
-26.127	149.104	103	DIF	0.74	C
-27.852	139.903	999	BO	0	E
-25.915	149.703	41	BO	0.32	D
-28.503	135.486	94	BO	0.49	C
-28.503	135.486	89	DIF	0.55	D
-25.183	148.826	999	BO	0	E
-28.381	135.477	75	DIF	0.32	D
-26.229	149.709	91	BO	0.71	D
-25.923	150.038	69	BO	1.06	A
-25.923	150.038	69	DIF	1.16	C
-25.315	149.83	55	BO	1.54	A
-33.031	150.662	86	BO	0.76	A
-28.381	135.477	76	DIF	0.79	D
-21.858	148.523	21	BO	0.56	D
-21.858	148.523	28	DIF	0.42	D
-25.91	149.54	999	BO	0	E
-26.117	149.704	999	BO	0	E
-28.12	142.125	109	DIF	1.59	D
-28.12	142.125	104	BO	1.47	D
-26.968	150.53	101	DIF	0.5	D
-26.968	150.53	45	BO	0.5	D
-27.978	142.277	103	BO	1.27	A
-27.978	142.277	106	DIF	1.33	D
-25.754	149.042	999	BO	0	E
-21.958	148.153	75	BO	0.78	D
-25.735	149.125	999	BO	0	E
-27.967	142.198	97	BO	1.36	B
-27.967	142.198	91	DIF	1.43	C
-25.683	149.057	62	DIF	0.72	D
-22.1	148.412	32	BO	0.35	C
-25.626	148.5	88	BO	0.91	D
-28.163	142.144	130	BO	1.41	D
-28.042	140.234	96	DIF	2.64	B
-28.042	140.234	93	BO	2.62	D
-26.814	150.709	999	BO	0	E
-27.149	149.643	25	BO	3.25	C
-22.179	148.317	46	DIF	0.56	D
-22.179	148.317	42	BO	0.57	D
-25.696	148.724	70	DIF	0.75	D
-26.898	149.89	53	BO	3.92	C
-31.061	136.897	999	BO	0	E
-34.415	135.855	105	DIF	0.19	D
-28.361	140.33	121	BO	2.6	A
-34.074	136.312	100	DIF	0.34	D
-34.074	136.312	120	BO	0.3	D
-25.769	149.648	999	BO	0	E
-27.751	140.864	92	DIF	3.21	A
-27.751	140.864	95	BO	3.19	A
-28.576	140.595	88	BO	2.28	B
-25.68	148.614	92	BO	0.64	B
-27.865	139.9	113	BO	2.99	B
-27.865	139.9	112	DIF	3.21	D
-25.292	148.928	18	BO	0.73	D
-28.278	140.937	82	BO	2.47	A
-16.226	135.977	150	BO	1.09	D
-16.226	135.977	174	DIF	0.34	D
-22.113	148.48	46	BO	0.27	D
-22.115	148.481	55	BO	0.35	D
-22.223	148.274	44	DIF	0.4	D
-26.142	150.018	999	BO	0	E
-38.254	146.69	83	BO	1.45	D
-38.254	146.69	104	DIF	1.15	C
-16.772	135.991	9	BO	0.75	C
-22.56	148.572	999	BO	0	E
-21.847	142.375	77	DIF	1.36	B
-22.559	148.576	999	BO	0	E
-16.965	136.315	999	BO	0	E
-25.715	148.975	76	DIF	1.32	A
-31.22	137.494	102	BO	0.98	C
-31.22	137.494	92	DIF	0.8	D
-21.524	148.136	64	BO	0.35	D
-16.965	136.315	52	BO	0.28	D
-22.113	148.48	44	BO	0.26	D
-21.525	148.126	57	BO	0.25	C
-22.14	142.632	80	DIF	1.2	C
-22.14	142.632	70	BO	0.69	D
-32.949	139.696	100	DIF	0.22	D
-27.694	141.064	98	BO	3.35	A
-27.694	141.064	100	DIF	4.08	A
-22.428	142.416	96	BO	1.21	A
-26.016	149.915	57	DIF	0.22	D
-25.803	148.611	93	DIF	1.01	C
-25.803	148.611	95	BO	1.06	D
-22.59	148.615	7	BO	0.2	D
-25.756	149.725	64	BO	0.32	D
-28.167	140.784	94	BO	2.71	A
-28.167	140.784	96	DIF	2.81	D
-22.213	142.452	84	BO	0.35	C
-25.722	149.743	76	BO	0.27	D
-22.367	145.867	28	BO	0.58	C
-22.367	145.867	15	DIF	0.98	D
-31.725	140.528	114	DIF	0.24	D
-35.001	138.939	96	BO	0.16	A
-24.695	148.889	21	BO	0.3	D
-24.695	148.889	14	DIF	0.54	D
-22.441	146.009	176	BO	0.77	D
-24.474	148.943	31	BO	0.72	D
-22.407	146.127	6	DIF	0.71	D
-22.407	146.127	10	BO	0.65	D
-24.292	148.956	38	BO	0.93	C
-36.892	144.799	154	BO	0.22	D
-36.892	144.799	146	DIF	0.21	D
-28.048	140.235	94	DIF	2.68	B
-28.048	140.235	96	BO	2.68	D
-31.541	137.525	111	DIF	0.37	D
-31.541	137.525	112	BO	0.33	D
-31.582	137.564	98	DIF	0.36	D
-31.582	137.564	82	BO	0.39	D
-31.282	137.37	77	DIF	0.38	D
-32.743	136.321	105	DIF	0.35	D
-30.519	128.366	84	DIF	0.38	D
-30.519	128.366	86	BO	0.38	D
-32.952	139.714	999	BO	0	E
-30.184	137.06	87	BO	0.96	C
-30.706	134.531	104	DIF	0.26	E
-31.257	144.758	103	BO	1.17	C
-31.257	144.758	99	DIF	1.24	D
-26.316	129.148	80	BO	0.28	D
-31.246	143.2	88	BO	1.79	A
-31.246	143.2	96	DIF	1.79	C
-32.656	136.424	86	DIF	0.17	D
-32.002	140.749	999	BO	0	E
-27.829	140.926	88	BO	3.21	A
-27.829	140.926	90	DIF	3.28	D
-33.228	151.291	26	BO	0.39	B
-26.061	149.226	100	BO	1.01	B
-33.248	151.399	21	BO	0.34	B
-26.061	149.226	112	DIF	1.01	C
-33.27	151.342	109	BO	0.37	C
-26.289	149.856	66	BO	0.61	C
-33.226	151.38	83	BO	0.3	C
-33.268	151.356	31	BO	0.34	C
-26.571	150.135	148	BO	0.7	D
-33.195	151.386	29	BO	0.23	D
-33.214	151.381	31	BO	0.29	D
-33.252	151.334	170	BO	0.4	D
-33.259	151.388	106	BO	0.31	D
-33.224	151.378	20	BO	0.27	D
-26.597	149.929	67	BO	0.85	D
-33.265	151.361	22	BO	0.3	D
-33.223	151.403	48	BO	0.28	D
-33.278	151.361	171	BO	0.31	D
-33.254	151.383	103	BO	0.29	D
-33.259	151.382	93	BO	0.31	D
-33.222	151.417	19	BO	0.29	D
-33.236	151.403	38	BO	0.19	D
-33.248	151.366	175	BO	0.34	D
-33.251	151.328	121	BO	0.34	D
-33.246	151.323	66	BO	0.31	D
-33.222	151.397	38	BO	0.27	D
-33.253	151.37	21	BO	0.31	D
-27.063	150.183	32	BO	0.55	D
-33.253	151.361	21	BO	0.38	D
-33.214	151.409	41	BO	0.22	D
-33.269	151.367	6	BO	0.24	D
-33.214	151.371	67	BO	0.32	D
-33.259	151.353	158	BO	0.44	D
-33.259	151.377	166	BO	0.16	D
-33.267	151.383	106	BO	0.34	E
-33.258	151.36	169	BO	0.38	D
-33.231	151.393	170	BO	0.28	D
-33.222	151.392	31	BO	0.24	D
-33.24	151.382	12	BO	0.26	D
-26.512	149.937	97	BO	0.76	D
-26.623	149.761	1	BO	0.59	D
-26.394	149.508	52	BO	0.84	D
-33.215	151.399	24	BO	0.23	D
-26.232	149.568	71	DIF	0.65	D
-33.184	151.395	45	BO	0.36	D
-33.25	151.309	118	BO	0.24	D
-33.241	151.375	23	BO	0.24	D
-33.215	151.355	96	BO	0.46	D
-33.218	151.371	11	BO	0.16	E
-33.253	151.402	45	BO	0.29	D
-33.218	151.393	17	BO	0.25	D
-33.214	151.387	29	BO	0.29	D
-33.247	151.401	33	BO	0.26	D
-33.232	151.376	30	BO	0.24	D
-33.21	151.395	52	BO	0.28	D
-33.21	151.389	45	BO	0.21	D
-33.24	151.34	113	BO	0.54	D
-26.232	149.568	106	BO	0.65	D
-26.289	149.856	14	DIF	0.61	D
-33.254	151.393	17	BO	0.3	D
-26.394	149.508	91	DIF	0.84	D
-33.237	151.393	26	BO	0.2	D
-33.264	151.383	10	BO	0.25	D
-26.467	149.729	116	BO	0.64	D
-26.571	150.135	42	DIF	0.7	D
-29.216	115.096	64	BO	2.23	C
-23.737	114.959	145	FMS	15	C
-25.032	117.44	48	FMS	5.5	C
-25.061	117.556	158	FMS	1.5	C
-24.433	116.413	160	FMS	5	C
-22.269	113.904	91	FMS	26.1	C
-25.188	117.411	77	FMS	14.1	C
-25.085	117.473	21	FMS	10	C
-22.145	115.369	999	FMS	5.7	E
-23.774	114.667	124	FMS	18.7	C
-23.842	114.861	75	FMS	15	C
-23.833	114.933	128	FMS	0	C
-23.219	115.047	999	FMS	10	E
-26.65	117.069	118	FMS	2.5	C
-29.99	115.739	168	FMS	10	D
-22.683	113.872	117	FMS	7.2	C
-30.798	121.485	178	FMS	3	E
-30.679	121.187	102	FMS	0	C
-30.951	121.147	163	FMS	4	E
-31.334	138.699	14	FMS	20.89	D
-32.882	138.264	79	FMS	17.91	D
-31.073	138.684	140	FMS	14.11	D
-33.114	138.817	126	FMS	1.06	D
-33.25	138.255	999	FMS	9.1	E
-31.947	138.751	999	FMS	16.04	E
-33.07	138.312	124	FMS	12.65	D
-32.008	138.476	40	FMS	17.36	D
-33.25	138.614	999	FMS	9.06	E
-31.638	138.666	115	FMS	8.61	D
-33.147	138.308	999	FMS	9.93	E
-31.657	138.732	159	FMS	17.99	C
-31.588	138.7	999	FMS	15.2	E
-33.504	138.618	39	FMS	7.71	D
-32.794	138.347	10	FMS	12.38	D
-32.639	138.542	81	FMS	8.37	D
-32.777	138.256	64	FMS	9.76	D
-32.867	138.264	177	FMS	0	D
-32.149	138.444	153	FMS	6.51	D
-32.594	138.478	39	FMS	10.14	D
-32.707	138.086	999	FMS	10.88	E
-31.453	139.215	51	FMS	5.74	D
-31.138	138.659	999	FMS	14.51	E
-32.206	138.409	78	FMS	15.84	D
-32.989	138.176	56	FMS	9.72	D
-32.134	138.245	99	FMS	16.33	C
-32.013	138.733	999	FMS	15.95	E
-31.406	139.02	65	FMS	11.87	D
-32.059	138.053	88	FMS	6.36	D
-32.829	138.272	107	FMS	0.81	D
-34.344	139.166	93	FMS	14.68	C
-32.264	138.26	82	FMS	8.93	D
-33.449	138.272	142	FMS	20.39	C
-32.665	138.476	136	FMS	6.28	D
-32.303	138.313	999	FMS	14.07	E
-32.972	138.662	149	FMS	1.34	D
-31.547	138.587	999	FMS	10.82	E
-32.671	137.997	150	FMS	12.44	D
-31.099	138.472	167	FMS	7.18	D
-32.615	138.564	116	FMS	1.63	D
-31.726	138.696	157	FMS	21.77	D
-32.502	138.384	72	FMS	13.93	D
-31	138.554	999	FMS	10.83	E
-32.394	139.042	176	FMS	3.92	D
-32.365	138.113	49	FMS	16.95	C
-32.325	138.199	999	FMS	17.39	E
-32.345	138.722	58	FMS	10.44	C
-32.027	138.718	7	FMS	12.82	D
-33.089	138.58	45	FMS	8.48	D
-32.292	138.846	124	FMS	0.9	D
-31.03	139.117	49	FMS	35.04	C
-32.295	138.144	115	FMS	16.21	D
-32.631	138.751	157	FMS	2.65	D
-31.528	138.91	93	FMS	14.2	D
-32.393	138.883	55	FMS	11.24	D
-32.395	138.875	59	FMS	0	D
-31.463	138.655	999	FMS	11.49	E
-33.23	138.252	141	FMS	1.72	D
-32.877	138.274	145	FMS	4.88	D
-32.308	138.56	24	FMS	20.27	D
-32.522	138.363	999	FMS	13.12	E
-30.986	138.55	13	FMS	0	D
-31.4	138.653	999	FMS	1.37	E
-31.984	138.63	153	FMS	0	D
-31.71	138.76	131	FMS	12.06	D
-32.27	143.306	86	DIF	1.88	D
-38.531	142.812	144	BO	1.39	A
-37.58	140.998	132	BO	3.28	B
-37.58	140.998	132	DIF	3.37	B
-38.55	142.978	141	BO	1.44	A
-38.55	142.978	138	DIF	1.44	D
-26.368	149.111	999	BO	0	E
-26.413	149.02	45	DIF	0.44	D
-27.054	125.157	73	BOC	1.09	D
-30.656	129.983	110	BO	1.22	B
-30.656	129.983	95	DIF	0.86	D
