135.15	-29.5	17
135.2	-29.5	20
135.25	-29.5	4.63915
135.35	-29.5	46.6666666667
135.45	-29.5	52
133.45	-29.55	24.2
133.5	-29.55	18.519996
133.55	-29.55	21.75
134	-29.55	6.15789473684
134.05	-29.55	3.83139819048
134.1	-29.55	4.168325
134.35	-29.55	24
134.85	-29.55	42
135.3	-29.55	11.613475
135.35	-29.55	39.5
135.4	-29.55	45.2863333333
135.45	-29.55	46
135.5	-29.55	14.8
141	-29.55	587
131.45	-29.6	691
132.1	-29.6	224
132.25	-29.6	463
133.1	-29.6	38.8
133.2	-29.6	7.40002
133.25	-29.6	26.5
133.45	-29.6	28
133.5	-29.6	17.1428571429
133.55	-29.6	15
133.6	-29.6	47.9672222222
133.65	-29.6	3.40004
134	-29.6	6.17756428571
134.05	-29.6	6.18002173913
135.3	-29.6	42
135.35	-29.6	54
135.4	-29.6	39.443125
135.45	-29.6	73.2
135.5	-29.6	77.2857142857
135.55	-29.6	67
139.5	-29.6	602
133.05	-29.65	30.082
133.1	-29.65	15.049
133.2	-29.65	24.8
133.25	-29.65	42
133.3	-29.65	6
133.4	-29.65	24.6666566667
133.55	-29.65	6
134.4	-29.65	4.5
135.35	-29.65	99.092
135.4	-29.65	86.6439230769
135.45	-29.65	102.605857143
135.5	-29.65	63.5
137.65	-29.65	118.4
139.85	-29.65	649
132.75	-29.7	80
133.3	-29.7	15
133.5	-29.7	2.94115881
133.85	-29.7	24
133.95	-29.7	60.3333333333
134.4	-29.7	5
135.25	-29.7	220
135.35	-29.7	107
135.4	-29.7	118.473333333
135.45	-29.7	82.8571428571
135.5	-29.7	72.589
137.05	-29.7	14.8
139.65	-29.7	255.975
132.75	-29.75	120
132.8	-29.75	72
132.85	-29.75	26
133	-29.75	66
133.2	-29.75	27
133.3	-29.75	4
133.35	-29.75	6
133.45	-29.75	8.850015
133.5	-29.75	8.150015
134.3	-29.75	17
134.35	-29.75	5
134.5	-29.75	40.5
134.65	-29.75	20
134.7	-29.75	0.500002795
135.8	-29.75	86
135.85	-29.75	191
135.9	-29.75	203.666666667
135.95	-29.75	227
137.85	-29.75	4.96566666667e-05
137.9	-29.75	0.000367254285714
137.95	-29.75	2.7675e-05
138	-29.75	0.000270516818182
138.45	-29.75	98.001
138.65	-29.75	196
139	-29.75	288.5
139.4	-29.75	70.5
139.5	-29.75	0
139.55	-29.75	0.0953643222222
139.6	-29.75	222
139.65	-29.75	182
132.8	-29.8	13.5
133.25	-29.8	10
134.3	-29.8	4
134.35	-29.8	6.5
135.55	-29.8	213.25
135.8	-29.8	146
136.9	-29.8	22.2
137.75	-29.8	2.36e-06
137.95	-29.8	5.35717593875
138	-29.8	0.125800457143
138.4	-29.8	95.3333333333
138.45	-29.8	122.666666667
138.5	-29.8	154
138.6	-29.8	182
138.8	-29.8	39
139	-29.8	283
139.2	-29.8	97
139.25	-29.8	28.750252645
139.3	-29.8	30.5
139.5	-29.8	0.000139543636364
139.55	-29.8	0.0001573025
139.6	-29.8	105.435
139.65	-29.8	181
139.7	-29.8	191.26
132.6	-29.85	21
132.65	-29.85	9
132.8	-29.85	35.6666666667
133.05	-29.85	60
133.1	-29.85	16
133.15	-29.85	8
133.3	-29.85	25
133.35	-29.85	18
133.55	-29.85	250.666666667
133.6	-29.85	17.5
134.25	-29.85	5
134.3	-29.85	17.3333
134.35	-29.85	11
134.4	-29.85	6
134.45	-29.85	7.4
134.5	-29.85	16.4
134.6	-29.85	8
134.75	-29.85	8
135.15	-29.85	84
135.2	-29.85	281.675
135.25	-29.85	423.12
135.75	-29.85	148
137.8	-29.85	0.42675051
137.85	-29.85	0
137.95	-29.85	0.000229619090909
138.45	-29.85	38
138.5	-29.85	144
138.55	-29.85	118
138.6	-29.85	138
138.9	-29.85	58
139.6	-29.85	41
139.7	-29.85	24.582
132.8	-29.9	23
132.95	-29.9	17
133	-29.9	36.4
133.2	-29.9	10
133.35	-29.9	21
133.4	-29.9	46
133.6	-29.9	15.3333333333
133.75	-29.9	7.25
133.8	-29.9	9.33333333333
133.85	-29.9	8
134.25	-29.9	1.5000082
134.3	-29.9	4.0025
134.35	-29.9	8.5
134.45	-29.9	3.80957563476
134.65	-29.9	8
134.7	-29.9	14
135.9	-29.9	300
136	-29.9	492
137.8	-29.9	9.615e-05
137.85	-29.9	0
138.45	-29.9	53
138.5	-29.9	110
138.55	-29.9	124
138.75	-29.9	45
138.85	-29.9	65
138.95	-29.9	121
139.2	-29.9	9.00002590833
139.4	-29.9	2.03411229667
139.45	-29.9	0.0002558076
139.7	-29.9	69
139.75	-29.9	59.2
140	-29.9	548
130.05	-29.95	66.6
132.5	-29.95	170
133	-29.95	7
133.2	-29.95	57.3333333333
133.4	-29.95	21.3333333333
133.45	-29.95	17
133.7	-29.95	6
133.75	-29.95	4.499975
133.8	-29.95	6.250025
134.15	-29.95	38
134.4	-29.95	20
134.45	-29.95	4.666675
134.7	-29.95	8
134.85	-29.95	38
134.9	-29.95	34
134.95	-29.95	32
135	-29.95	40
135.05	-29.95	24
135.15	-29.95	36
135.85	-29.95	216
136.45	-29.95	37
137.9	-29.95	2
138.8	-29.95	47.8
138.85	-29.95	53.5
139.05	-29.95	123
139.1	-29.95	131
139.4	-29.95	0.000810233333333
139.45	-29.95	0
139.5	-29.95	0.000252431428571
139.65	-29.95	0
139.85	-29.95	414
139.9	-29.95	426
140.4	-29.95	266
133.15	-30	64
133.4	-30	22.5
133.45	-30	4.0001
133.5	-30	12.525
133.55	-30	4
133.6	-30	22
133.85	-30	6.71874375
133.9	-30	4
133.95	-30	0.99991
134.45	-30	24
134.8	-30	38
135	-30	0
135.05	-30	10.3430914286
135.1	-30	12.7652346821
135.15	-30	21.624393609
135.2	-30	60.5
135.7	-30	1427
135.85	-30	178
136	-30	92.5
138	-30	14.8
138.5	-30	37
138.8	-30	37
139	-30	7.4
139.55	-30	0
139.6	-30	0.00064162
139.65	-30	0.345011377333
139.7	-30	0.00027576125
140.05	-30	256
133.15	-30.05	38
133.2	-30.05	78
133.35	-30.05	24
133.4	-30.05	25
133.45	-30.05	35.5
133.5	-30.05	32
133.85	-30.05	5.734125
133.9	-30.05	5.25
133.95	-30.05	2.25
134.7	-30.05	13
135.05	-30.05	15.44560428
135.1	-30.05	18
135.5	-30.05	40.7
137.1	-30.05	22.2
139.5	-30.05	1.3249
139.6	-30.05	4.4014
133.1	-30.1	0.666670666667
133.6	-30.1	3.400018
133.65	-30.1	135
133.7	-30.1	12
133.9	-30.1	3
133.95	-30.1	1.499885
134	-30.1	14.1667
134.2	-30.1	10.6666666667
134.25	-30.1	29
134.3	-30.1	38.6666666667
134.35	-30.1	54
138.55	-30.1	4
138.8	-30.1	6.065e-05
139.35	-30.1	5.56133333333
140.3	-30.1	433
140.35	-30.1	463
141	-30.1	185
131.6	-30.15	520
132.3	-30.15	92
133.65	-30.15	12.1667333333
133.7	-30.15	3.400003
133.75	-30.15	3.94117152353
133.8	-30.15	2.0001
133.95	-30.15	30
134	-30.15	28
134.05	-30.15	19.62462
134.1	-30.15	2.66665
134.2	-30.15	41.61539
134.25	-30.15	9.77777777778
134.3	-30.15	13.0769192123
134.35	-30.15	16.4615307692
134.55	-30.15	22
138.05	-30.15	3.9999
138.1	-30.15	5.9996
138.2	-30.15	1.0001
138.4	-30.15	69
